Unnamed: 0,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
24707,49,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
18105,25,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,37,United-States,0
30322,28,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,30,Ecuador,0
16421,44,Federal-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
12226,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,0
21715,41,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1
17230,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
7329,33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,0
1658,18,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,16,United-States,0
22823,35,State-gov,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,40,United-States,0
22120,29,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,35,United-States,1
23736,32,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1
2373,57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Poland,0
3806,32,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
22045,24,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,48,United-States,0
26448,25,Private,9th,5,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,0
20166,27,Private,Bachelors,13,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,40,United-States,0
30960,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
18458,57,Self-emp-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,60,United-States,1
24122,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
3676,44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,40,United-States,0
20240,36,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
20661,58,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
14275,29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
9572,25,Private,11th,7,Never-married,Other-service,Unmarried,Black,Female,32,United-States,0
15665,30,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,35,United-States,0
31709,56,Private,9th,5,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
17032,36,Federal-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
23456,24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
22498,45,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
19666,23,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,32,United-States,0
27815,39,Private,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
15011,20,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,40,United-States,0
29048,48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
19079,23,Federal-gov,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
11371,63,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,72,United-States,0
32516,30,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,24,United-States,0
20158,42,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
13178,39,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
32045,20,Private,Some-college,10,Never-married,Sales,Unmarried,Black,Female,30,United-States,0
1913,39,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Mexico,0
14777,27,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
31609,48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
19097,62,Local-gov,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,40,Iran,0
14788,31,Local-gov,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,0
23944,23,Private,10th,6,Never-married,Craft-repair,Own-child,White,Male,44,United-States,0
21569,31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,France,1
25095,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,20,United-States,0
11640,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0
31557,33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
20351,23,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,United-States,0
24110,19,Private,11th,7,Never-married,Transport-moving,Other-relative,White,Male,10,United-States,0
9632,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
22867,33,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
8730,53,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,0
12231,38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
17044,30,Private,11th,7,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,United-States,0
4404,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
5303,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,0
29203,38,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
17715,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
14438,44,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,1
27021,49,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,25,United-States,0
4919,23,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,24,Vietnam,0
13080,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
24551,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
24028,49,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,United-States,1
16259,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
5961,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,36,United-States,0
15881,30,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
3048,53,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0
2431,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,1
6217,55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
27564,33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,0
3448,50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,55,El-Salvador,1
8984,23,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0
26249,66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5,United-States,1
31757,34,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,35,Japan,0
25771,44,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,25,United-States,0
21001,19,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,10,United-States,0
15992,28,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Other,Male,30,United-States,0
22403,60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0
9800,44,Private,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
21498,33,Private,12th,8,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,0
15216,25,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,8,United-States,0
24201,52,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,56,United-States,1
9200,60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1
13526,31,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0
22758,36,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
27557,36,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,50,United-States,0
6190,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,9,United-States,0
18980,53,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,48,United-States,1
7283,37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,0
11962,51,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
18440,67,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
4388,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0
12171,20,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,0
18756,23,Private,Some-college,10,Married-civ-spouse,Sales,Own-child,White,Female,16,United-States,0
22155,29,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,45,Columbia,0
11220,74,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,15,United-States,0
17445,44,Private,1st-4th,2,Married-civ-spouse,Protective-serv,Other-relative,White,Male,40,Mexico,0
17488,52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8,United-States,0
1901,65,Without-pay,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,50,United-States,0
10405,28,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,0
23516,40,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,50,United-States,0
11100,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
7252,26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,48,United-States,0
14550,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,58,United-States,1
634,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
14161,38,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,20,United-States,0
6759,31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
24593,33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,40,United-States,0
5467,31,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,0
16309,38,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
29589,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,40,United-States,0
2520,36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1
10421,38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
6700,57,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
8535,49,Private,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,Philippines,0
15104,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
14357,27,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,65,United-States,0
18140,37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,1
4377,46,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,United-States,0
21217,28,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0
9621,21,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,30,United-States,0
18886,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,0
7014,34,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,40,United-States,0
7687,27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0
1107,29,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,0
15900,22,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,10,United-States,0
1670,44,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
526,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
15304,23,Private,9th,5,Never-married,Other-service,Unmarried,Black,Female,30,United-States,0
767,22,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,30,Germany,0
2955,53,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
4736,25,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,84,United-States,1
11908,26,Private,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,54,United-States,0
13620,45,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
24440,52,Local-gov,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,36,United-States,1
11869,29,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,35,United-States,0
25938,19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,35,United-States,0
29804,62,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0
21637,55,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,40,United-States,0
18881,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,99,United-States,0
627,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,64,United-States,0
17420,57,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,0
23926,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
7234,58,State-gov,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,40,Honduras,0
5363,28,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
12662,47,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
4306,30,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
20705,33,Local-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
10795,43,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
4663,35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Female,44,United-States,0
28892,26,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,30,United-States,0
23543,32,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1
15413,44,State-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
8307,29,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,18,United-States,0
1768,71,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,20,United-States,0
16057,32,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
10835,30,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,40,Philippines,0
21329,39,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0
3854,60,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
25089,39,Private,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Black,Male,60,United-States,0
31660,25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
1717,41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,China,1
22147,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
16680,20,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,54,United-States,0
22863,47,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
24698,32,Private,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,0
14048,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
6767,57,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
